dis_detail_id,pet,pr,tmax
4433,95.8000030517578,2.4000000000000004,21.90999984741211
4434,96.4000015258789,4.6000000000000005,21.939998626708984
4435,111.9000015258789,0.0,21.85999870300293
4436,108.4000015258789,0.1,22.18000030517578
4437,74.5999984741211,135.3,18.350000381469727
4438,74.4000015258789,80.60000000000001,19.770000457763672
4439,120.5,0.0,25.979999542236328
4440,,,
4441,,,
4442,104.9000015258789,4.0,28.84000015258789
4443,103.20000457763672,4.6000000000000005,28.3799991607666
4444,100.20000457763672,27.3,25.85999870300293
4445,99.70000457763672,1.3,20.670000076293945
4446,102.20000457763672,0.6000000000000001,21.1299991607666
4447,101.5999984741211,0.4,21.049999237060547
4448,117.20000457763672,0.0,22.309999465942383
4449,116.9000015258789,0.0,22.26999855041504
4450,114.3000030517578,0.0,22.10999870300293
4451,115.3000030517578,6.800000000000001,22.76999855041504
4452,114.8000030517578,0.0,22.029998779296875
4453,100.70000457763672,4.3,29.25
4454,101.3000030517578,0.9,29.189998626708984
4455,102.70000457763672,3.5,28.799999237060547
4456,100.0,3.5,29.029998779296875
4457,97.0999984741211,32.2,25.57999992370605
4458,100.0,9.3,24.799999237060547
4459,95.4000015258789,0.0,18.809999465942383
4460,95.20000457763672,0.1,18.799999237060547
4461,63.29999923706055,148.70000000000002,16.28999900817871
4462,104.4000015258789,7.4,23.18000030517578
4463,99.8000030517578,7.2,23.420000076293945
4464,115.70000457763672,0.0,22.439998626708984
4465,90.0999984741211,33.9,18.799999237060547
4466,71.30000305175781,96.0,18.89999961853028
4467,75.9000015258789,96.5,19.239999771118164
4468,116.0,0.0,22.26999855041504
4469,99.70000457763672,2.4000000000000004,22.229999542236328
4470,113.5999984741211,0.0,22.350000381469727
4471,115.0,0.0,22.26999855041504
4472,116.70000457763672,0.0,22.44999885559082
4473,149.10000610351562,2.4000000000000004,27.65999984741211
4474,113.70000457763672,0.8,23.84000015258789
4475,119.0999984741211,0.3,23.850000381469727
4476,115.9000015258789,0.5,24.3799991607666
4477,115.9000015258789,0.5,24.93000030517578
4478,147.40000915527344,2.6,26.76000022888184
4479,149.0,1.0,26.559999465942383
4480,113.5,1.6,23.81999969482422
4481,113.70000457763672,2.2,23.1299991607666
4482,154.5,1.8,28.349998474121094
4483,154.8000030517578,0.6000000000000001,27.07999992370605
4484,139.3000030517578,0.1,24.71999931335449
4485,117.0999984741211,0.5,23.0
4486,117.70000457763672,0.5,22.479999542236328
4487,114.0999984741211,1.0,23.65999984741211
4488,154.60000610351562,2.2,30.88999938964844
4489,118.20000457763672,26.3,27.489999771118164
4490,151.60000610351562,0.3,26.38999938964844
4491,135.3000030517578,0.0,24.93000030517578
4492,152.8000030517578,0.9,26.64999961853028
4493,149.90000915527344,2.0,28.939998626708984
4494,132.6999969482422,7.300000000000001,32.11000061035156
4495,134.10000610351562,11.0,28.10999870300293
4496,136.40000915527344,3.2,25.65999984741211
4497,152.0,1.6,26.88999938964844
4498,152.60000610351562,1.5,26.739999771118164
4499,152.60000610351562,1.2000000000000002,26.799999237060547
4500,136.40000915527344,3.1,25.439998626708984
4501,135.3000030517578,3.1,25.309999465942383
4502,153.1999969482422,0.9,26.75
4503,139.8000030517578,0.0,25.0
4504,128.3000030517578,0.6000000000000001,22.60999870300293
4505,133.10000610351562,0.1,23.43000030517578
4506,118.0999984741211,0.9,23.36999893188477
4507,117.0999984741211,0.7000000000000001,23.76000022888184
4508,118.70000457763672,0.6000000000000001,23.60999870300293
4509,92.8000030517578,9.0,19.86999893188477
4510,91.3000030517578,9.1,19.8799991607666
4511,92.9000015258789,36.4,16.68000030517578
4512,127.0999984741211,0.8,22.5
4513,122.3000030517578,97.6,26.43000030517578
4514,115.9000015258789,0.5,24.93000030517578
4515,103.4000015258789,0.7000000000000001,24.549999237060547
4516,139.3000030517578,0.1,24.71999931335449
4517,127.8000030517578,0.7000000000000001,23.14999961853028
4518,128.1999969482422,0.4,22.82999992370605
4519,90.8000030517578,9.4,19.439998626708984
4520,131.8000030517578,9.6,31.920000076293945
4521,151.10000610351562,0.1,27.11999893188477
4522,125.4000015258789,0.8,22.03999900817871
4523,108.4000015258789,0.3,24.85999870300293
4524,130.8000030517578,4.4,27.36999893188477
4525,149.40000915527344,2.1,26.420000076293945
4526,147.40000915527344,2.6,26.76000022888184
4527,87.9000015258789,50.8,17.219999313354492
4528,109.5,14.8,21.19999885559082
4529,90.9000015258789,10.0,19.14999961853028
4530,104.0,20.8,21.01000022888184
4531,158.1999969482422,1.2000000000000002,31.099998474121094
4532,,,
4533,138.40000915527344,7.6,31.939998626708984
4534,132.0,6.0,31.03999900817871
4535,132.3000030517578,2.6,24.18000030517578
4536,94.0,27.700000000000003,20.81999969482422
4537,135.3000030517578,0.0,24.93000030517578
4538,152.8000030517578,0.9,26.64999961853028
4539,110.0999984741211,1.9,25.51000022888184
4540,,,
4541,120.5999984741211,20.3,29.75
4542,152.60000610351562,1.5,26.739999771118164
4543,152.60000610351562,1.2000000000000002,26.799999237060547
4544,153.1999969482422,0.9,26.75
4545,130.5,1.1,24.959999084472656
4546,91.8000030517578,14.6,20.209999084472656
4547,83.20000457763672,46.8,19.53999900817871
4548,85.0999984741211,80.2,19.229999542236328
4549,83.0,38.5,18.61999893188477
4550,122.0,22.8,31.0
4551,142.10000610351562,6.5,27.39999961853028
4552,85.0999984741211,56.5,19.459999084472656
4553,153.1999969482422,0.9,26.75
4554,151.5,0.1,27.529998779296875
4555,149.10000610351562,2.4000000000000004,27.65999984741211
4556,138.3000030517578,17.0,28.670000076293945
4557,147.40000915527344,2.6,26.76000022888184
4558,,,
4559,132.5,3.3000000000000003,25.13999938964844
4560,152.8000030517578,0.9,26.64999961853028
4561,154.5,1.8,28.349998474121094
4562,136.40000915527344,3.2,25.65999984741211
4563,152.0,1.6,26.88999938964844
4564,152.60000610351562,1.5,26.739999771118164
4565,152.60000610351562,1.2000000000000002,26.799999237060547
4566,153.1999969482422,0.9,26.75
4567,145.3000030517578,0.0,25.82999992370605
4568,144.8000030517578,0.0,25.78999900817871
4569,139.8000030517578,0.0,25.0
4570,154.60000610351562,2.2,30.88999938964844
4571,,,
4572,132.5,3.3000000000000003,25.13999938964844
4573,135.3000030517578,0.0,24.93000030517578
4574,149.90000915527344,2.0,28.939998626708984
4575,128.90000915527344,12.1,30.779998779296875
4576,147.6999969482422,0.3,26.03999900817871
4577,149.0,1.0,26.559999465942383
4578,139.8000030517578,0.0,25.0
4579,128.90000915527344,6.0,28.36999893188477
4580,155.10000610351562,0.5,27.189998626708984
4581,89.70000457763672,19.1,19.94999885559082
4582,115.9000015258789,0.5,24.93000030517578
4583,149.0,1.0,26.559999465942383
4584,151.10000610351562,0.1,27.11999893188477
4585,132.5,3.3000000000000003,25.13999938964844
4586,114.5,4.4,24.32999992370605
4587,96.4000015258789,49.5,19.770000457763672
4588,90.3000030517578,24.700000000000003,20.56999969482422
4589,152.0,1.1,30.85999870300293
4590,129.8000030517578,11.8,30.559999465942383
4591,129.60000610351562,12.2,30.67999839782715
4592,110.0,21.5,27.689998626708984
4593,106.9000015258789,20.9,26.64999961853028
4594,158.1999969482422,1.2000000000000002,31.099998474121094
4595,,,
4596,120.4000015258789,21.700000000000003,27.59000015258789
4597,133.1999969482422,6.4,27.31999969482422
4598,149.40000915527344,2.1,26.420000076293945
4599,147.40000915527344,2.6,26.76000022888184
4600,104.70000457763672,8.4,19.8799991607666
4601,152.8000030517578,0.9,26.64999961853028
4602,152.60000610351562,0.3,33.14999771118164
4603,128.1999969482422,13.5,31.599998474121094
4604,,,
4605,107.5,31.4,27.049999237060547
4606,134.90000915527344,3.7,25.18000030517578
4607,136.40000915527344,3.2,25.65999984741211
4608,152.0,1.6,26.88999938964844
4609,152.60000610351562,1.5,26.739999771118164
4610,152.60000610351562,1.2000000000000002,26.799999237060547
4611,145.6999969482422,0.3,25.69999885559082
4612,128.8000030517578,9.2,26.25
4613,137.0,3.1,25.6299991607666
4614,151.5,0.1,27.529998779296875
4615,149.10000610351562,2.4000000000000004,27.65999984741211
4616,119.0999984741211,0.3,23.850000381469727
4617,115.9000015258789,0.5,24.3799991607666
4618,115.9000015258789,0.5,24.93000030517578
4619,147.40000915527344,2.6,26.76000022888184
4620,113.5,1.6,23.81999969482422
4621,113.70000457763672,2.2,23.1299991607666
4622,146.0,33.9,30.1299991607666
4623,181.6999969482422,18.7,29.420000076293945
4624,122.3000030517578,97.6,26.43000030517578
4625,179.5,27.9,28.94999885559082
4626,129.90000915527344,55.8,24.09000015258789
4627,129.60000610351562,52.7,23.85999870300293
4628,128.40000915527344,73.4,24.82999992370605
4629,113.5,70.4,22.18000030517578
4630,110.5999984741211,110.2,21.299999237060547
4631,179.8000030517578,23.9,31.01000022888184
4632,139.5,76.3,28.979999542236328
4633,195.1000061035156,16.2,30.42999839782715
4634,186.1000061035156,25.9,29.31999969482422
4635,174.3000030517578,20.9,29.40999984741211
4636,140.90000915527344,35.4,29.51000022888184
4637,125.20000457763672,73.9,24.799999237060547
4638,119.8000030517578,96.1,24.920000076293945
4639,155.60000610351562,40.7,27.0
4640,159.3000030517578,42.7,27.5
4641,156.40000915527344,55.2,26.90999984741211
4642,155.90000915527344,52.1,26.959999084472656
4643,146.5,39.3,25.84000015258789
4644,186.6999969482422,25.1,29.53999900817871
4645,184.1000061035156,32.4,29.5
4646,179.5,27.9,28.94999885559082
4647,177.60000610351562,35.300000000000004,28.01999855041504
4648,167.6999969482422,41.400000000000006,26.779998779296875
4649,155.3000030517578,37.9,25.559999465942383
4650,131.6999969482422,57.5,24.979999542236328
4651,132.90000915527344,54.7,25.34000015258789
4652,134.5,51.8,25.309999465942383
4653,112.8000030517578,74.60000000000001,22.170000076293945
4654,111.3000030517578,86.9,21.75
4655,191.1000061035156,23.0,29.86999893188477
4656,153.90000915527344,76.3,30.299999237060547
4657,128.6999969482422,58.7,25.709999084472656
4658,180.40000915527344,21.4,28.8799991607666
4659,178.8000030517578,25.1,28.76999855041504
4660,183.3000030517578,24.3,29.170000076293945
4661,155.90000915527344,52.1,26.959999084472656
4662,162.10000610351562,50.6,26.43000030517578
4663,162.6999969482422,53.900000000000006,26.25
4664,167.6999969482422,41.400000000000006,26.779998779296875
4665,160.5,43.3,26.170000076293945
4666,164.6999969482422,39.900000000000006,26.93000030517578
4667,124.5,67.60000000000001,25.18000030517578
4668,172.6999969482422,23.4,27.93000030517578
4669,167.1999969482422,24.3,27.420000076293945
4670,170.8000030517578,7.9,26.03999900817871
4671,195.1999969482422,16.0,30.39999961853028
4672,131.40000915527344,19.700000000000003,22.020000457763672
4673,158.8000030517578,5.9,26.38999938964844
4674,158.10000610351562,6.4,26.239999771118164
4675,185.6000061035156,18.4,32.04999923706055
4676,,,
4677,153.10000610351562,40.1,30.46999931335449
4678,140.40000915527344,42.900000000000006,28.07999992370605
4679,150.60000610351562,39.900000000000006,26.489999771118164
4680,156.1999969482422,34.9,26.69999885559082
4681,155.60000610351562,40.7,27.0
4682,115.20000457763672,69.10000000000001,23.25
4683,138.5,13.4,25.309999465942383
4684,135.60000610351562,10.1,23.799999237060547
4685,195.1000061035156,16.2,30.42999839782715
4686,126.0,64.7,25.93000030517578
4687,,,
4688,138.3000030517578,48.7,30.56999969482422
4689,155.3000030517578,54.0,27.920000076293945
4690,130.5,26.8,24.229999542236328
4691,143.40000915527344,34.6,29.60999870300293
4692,136.60000610351562,54.7,29.53999900817871
4693,178.8000030517578,25.1,28.76999855041504
4694,135.3000030517578,18.3,24.5
4695,186.1000061035156,25.9,29.31999969482422
4696,180.40000915527344,21.4,28.8799991607666
4697,183.3000030517578,24.3,29.170000076293945
4698,186.6999969482422,25.1,29.53999900817871
4699,207.1999969482422,17.1,31.559999465942383
4700,156.1999969482422,34.9,26.69999885559082
4701,167.1999969482422,22.200000000000003,28.03999900817871
4702,167.1999969482422,24.3,27.420000076293945
4703,186.1000061035156,25.9,29.31999969482422
4704,181.6999969482422,18.7,29.420000076293945
4705,125.9000015258789,74.4,24.229999542236328
4706,137.60000610351562,68.3,26.959999084472656
4707,156.1999969482422,34.9,26.69999885559082
4708,155.60000610351562,40.7,27.0
4709,180.40000915527344,21.4,28.8799991607666
4710,178.8000030517578,25.1,28.76999855041504
4711,183.3000030517578,24.3,29.170000076293945
4712,186.6999969482422,25.1,29.53999900817871
4713,179.8000030517578,23.9,31.01000022888184
4714,195.1000061035156,16.2,30.42999839782715
4715,174.3000030517578,20.9,29.40999984741211
4716,178.8000030517578,32.4,31.26000022888184
4717,139.60000610351562,43.5,28.809999465942383
4718,128.1999969482422,66.3,25.13999938964844
4719,177.60000610351562,35.300000000000004,28.01999855041504
4720,193.8000030517578,18.0,30.1299991607666
4721,202.3000030517578,4.4,31.420000076293945
4722,195.1000061035156,16.2,30.42999839782715
4723,128.6999969482422,58.7,25.709999084472656
4724,179.5,27.9,28.94999885559082
4725,116.5,57.8,23.170000076293945
4726,124.0,55.8,24.61999893188477
4727,133.3000030517578,28.4,24.31999969482422
4728,186.1000061035156,25.9,29.31999969482422
4729,121.20000457763672,33.9,24.51000022888184
4730,185.6000061035156,18.4,32.04999923706055
4731,,,
4732,,,
4733,180.40000915527344,21.4,28.8799991607666
4734,178.8000030517578,25.1,28.76999855041504
4735,183.3000030517578,24.3,29.170000076293945
4736,172.6999969482422,23.4,27.93000030517578
4737,167.1999969482422,24.3,27.420000076293945
4738,186.6999969482422,25.1,29.53999900817871
4739,184.3000030517578,26.8,28.739999771118164
4740,196.0,19.1,30.14999961853028
4741,195.3000030517578,19.3,30.06999969482422
4742,132.5,45.400000000000006,23.439998626708984
4743,119.3000030517578,31.4,23.989999771118164
4744,195.3000030517578,0.9,31.76999855041504
4745,195.1000061035156,16.2,30.42999839782715
4746,125.70000457763672,89.0,26.689998626708984
4747,128.1999969482422,84.9,27.3799991607666
4748,150.60000610351562,39.900000000000006,26.489999771118164
4749,156.1999969482422,34.9,26.69999885559082
4750,155.60000610351562,40.7,27.0
4751,178.8000030517578,25.1,28.76999855041504
4752,185.3000030517578,29.700000000000003,29.439998626708984
4753,186.6999969482422,25.1,29.53999900817871
4754,184.1000061035156,32.4,29.5
4755,179.5,27.9,28.94999885559082
4756,108.5999984741211,36.9,20.64999961853028
4757,144.6999969482422,57.900000000000006,27.38999938964844
4758,127.9000015258789,27.6,24.59000015258789
4759,131.6999969482422,83.5,27.8799991607666
4760,137.60000610351562,68.3,26.959999084472656
4761,179.6999969482422,27.9,28.57999992370605
4762,108.8000030517578,47.7,19.529998779296875
4763,201.1000061035156,17.7,31.06999969482422
4764,167.1999969482422,22.200000000000003,28.03999900817871
4765,125.0999984741211,55.3,23.559999465942383
4766,124.9000015258789,62.5,24.84000015258789
4767,128.6999969482422,58.7,25.709999084472656
4768,167.1999969482422,24.3,27.420000076293945
4769,186.1000061035156,25.9,29.31999969482422
4770,181.6999969482422,18.7,29.420000076293945
4771,125.20000457763672,73.9,24.799999237060547
4772,155.60000610351562,40.7,27.0
4773,180.40000915527344,21.4,28.8799991607666
4774,178.8000030517578,25.1,28.76999855041504
4775,183.3000030517578,24.3,29.170000076293945
4776,146.5,39.3,25.84000015258789
4777,186.6999969482422,25.1,29.53999900817871
4778,179.8000030517578,23.9,31.01000022888184
4779,132.5,81.80000000000001,27.189998626708984
4780,139.5,76.3,28.979999542236328
4781,174.3000030517578,20.9,29.40999984741211
4782,160.5,43.3,26.170000076293945
4783,119.8000030517578,96.1,24.920000076293945
4784,162.10000610351562,50.6,26.43000030517578
4785,162.6999969482422,53.900000000000006,26.25
4786,155.3000030517578,37.9,25.559999465942383
4787,202.3000030517578,4.4,31.420000076293945
4788,128.40000915527344,73.4,24.82999992370605
4789,128.8000030517578,86.4,24.959999084472656
4790,124.0,93.9,24.209999084472656
4791,134.3000030517578,102.9,30.029998779296875
4792,120.20000457763672,86.80000000000001,25.189998626708984
4793,149.3000030517578,36.2,24.779998779296875
4794,155.3000030517578,37.9,25.559999465942383
4795,170.8000030517578,7.9,26.03999900817871
4796,129.60000610351562,52.7,23.85999870300293
4797,137.60000610351562,65.7,26.549999237060547
4798,137.40000915527344,62.0,25.10999870300293
4799,143.90000915527344,60.5,26.099998474121094
4800,144.90000915527344,57.900000000000006,26.459999084472656
4801,129.3000030517578,64.60000000000001,26.239999771118164
4802,172.8000030517578,78.80000000000001,28.43000030517578
4803,165.6999969482422,97.4,27.809999465942383
4804,159.10000610351562,88.30000000000001,27.56999969482422
4805,190.6000061035156,46.400000000000006,30.32999992370605
4806,170.1999969482422,12.4,25.63999938964844
4807,204.6000061035156,3.6,30.299999237060547
4808,190.0,46.900000000000006,30.25
4809,201.1000061035156,4.1000000000000005,29.689998626708984
4810,137.60000610351562,166.20000000000002,27.01000022888184
4811,140.90000915527344,38.900000000000006,25.439998626708984
4812,192.6000061035156,89.4,32.61000061035156
4813,201.6999969482422,75.9,33.80999755859375
4814,,,
4815,151.90000915527344,100.5,27.0
4816,158.3000030517578,106.7,27.479999542236328
4817,190.6000061035156,46.400000000000006,30.32999992370605
4818,195.8000030517578,47.7,30.809999465942383
4819,187.1000061035156,51.5,30.209999084472656
4820,191.1999969482422,5.0,30.38999938964844
4821,130.8000030517578,59.2,27.059999465942383
4822,,,
4823,159.40000915527344,99.4,27.68000030517578
4824,161.60000610351562,97.0,27.809999465942383
4825,180.90000915527344,64.0,29.559999465942383
4826,184.8000030517578,56.900000000000006,29.939998626708984
4827,162.6999969482422,87.9,27.709999084472656
4828,158.8000030517578,84.4,27.51999855041504
4829,179.6999969482422,8.0,29.01000022888184
4830,174.0,14.1,27.69999885559082
4831,170.60000610351562,6.4,26.689998626708984
4832,144.8000030517578,89.30000000000001,31.239999771118164
4833,160.0,105.3,29.099998474121094
4834,159.10000610351562,88.30000000000001,27.56999969482422
4835,230.6999969482422,24.200000000000003,33.869998931884766
4836,159.5,60.7,26.38999938964844
4837,176.0,10.6,28.26999855041504
4838,220.90000915527344,26.3,33.380001068115234
4839,220.90000915527344,26.3,33.380001068115234
4840,225.5,2.4000000000000004,34.34000015258789
4841,228.6000061035156,23.5,33.54999923706055
4842,168.3000030517578,92.6,28.34000015258789
4843,158.3000030517578,106.7,27.479999542236328
4844,143.8000030517578,60.3,26.46999931335449
4845,190.0,46.900000000000006,30.25
4846,179.8000030517578,78.10000000000001,29.89999961853028
4847,154.40000915527344,101.3,31.65999984741211
4848,159.40000915527344,99.4,27.68000030517578
4849,180.3000030517578,63.2,29.420000076293945
4850,180.90000915527344,64.0,29.559999465942383
4851,184.8000030517578,56.900000000000006,29.939998626708984
4852,190.6000061035156,46.400000000000006,30.32999992370605
4853,172.60000610351562,9.1,25.229999542236328
4854,177.5,106.4,30.94999885559082
4855,228.6000061035156,23.5,33.54999923706055
4856,173.90000915527344,91.6,29.5
4857,,,
4858,152.10000610351562,68.2,30.11999893188477
4859,132.1999969482422,75.0,26.07999992370605
4860,198.90000915527344,41.7,30.689998626708984
4861,193.40000915527344,45.1,30.39999961853028
4862,198.8000030517578,39.400000000000006,30.099998474121094
4863,225.6000061035156,24.3,33.32999801635742
4864,130.3000030517578,54.400000000000006,23.71999931335449
4865,128.1999969482422,67.5,23.43000030517578
4866,148.40000915527344,86.10000000000001,31.6299991607666
4867,137.60000610351562,65.7,26.549999237060547
4868,162.6999969482422,87.9,27.709999084472656
4869,158.8000030517578,84.4,27.51999855041504
4870,159.10000610351562,88.30000000000001,27.56999969482422
4871,195.8000030517578,47.7,30.809999465942383
4872,187.1000061035156,51.5,30.209999084472656
4873,134.10000610351562,44.7,24.299999237060547
4874,132.6999969482422,47.6,24.19999885559082
4875,177.40000915527344,122.1,32.07999801635742
4876,130.6999969482422,77.9,25.799999237060547
4877,172.8000030517578,78.80000000000001,28.43000030517578
4878,165.6999969482422,97.4,27.809999465942383
4879,163.0,21.1,28.28999900817871
4880,172.3000030517578,19.9,27.599998474121094
4881,190.0,46.900000000000006,30.25
4882,154.0,25.8,27.849998474121094
4883,,,
4884,,,
4885,139.40000915527344,110.5,29.309999465942383
4886,151.90000915527344,100.5,27.0
4887,158.3000030517578,106.7,27.479999542236328
4888,159.40000915527344,99.4,27.68000030517578
4889,180.3000030517578,63.2,29.420000076293945
4890,180.90000915527344,64.0,29.559999465942383
4891,184.8000030517578,56.900000000000006,29.939998626708984
4892,159.10000610351562,88.30000000000001,27.56999969482422
4893,190.6000061035156,46.400000000000006,30.32999992370605
4894,187.1000061035156,51.5,30.209999084472656
4895,140.40000915527344,75.7,26.349998474121094
4896,133.0,81.30000000000001,25.44999885559082
4897,157.8000030517578,25.4,27.19999885559082
4898,228.6000061035156,23.5,33.54999923706055
4899,192.6000061035156,89.4,32.61000061035156
4900,137.90000915527344,104.2,28.979999542236328
4901,139.90000915527344,109.4,28.09000015258789
4902,151.8000030517578,78.60000000000001,29.209999084472656
4903,162.6999969482422,87.9,27.709999084472656
4904,166.10000610351562,54.1,27.26999855041504
4905,137.40000915527344,62.0,25.10999870300293
4906,138.1999969482422,72.60000000000001,26.06999969482422
4907,147.60000610351562,40.1,25.84000015258789
4908,136.1999969482422,27.3,22.25
4909,,,
4910,138.0,138.3,27.189998626708984
4911,193.40000915527344,45.1,30.39999961853028
4912,159.5,60.7,26.38999938964844
4913,143.8000030517578,60.3,26.46999931335449
4914,140.5,57.3,25.059999465942383
4915,144.90000915527344,57.900000000000006,26.459999084472656
4916,135.6999969482422,28.4,23.189998626708984
4917,167.1999969482422,22.3,27.8799991607666
4918,230.6999969482422,24.200000000000003,33.869998931884766
4919,143.90000915527344,60.5,26.099998474121094
4920,149.0,94.8,28.13999938964844
4921,168.3000030517578,92.6,28.34000015258789
4922,136.0,69.2,25.029998779296875
4923,137.60000610351562,65.7,26.549999237060547
4924,165.6999969482422,97.4,27.809999465942383
4925,227.40000915527344,25.4,32.95000076293945
4926,170.1999969482422,12.4,25.63999938964844
4927,204.6000061035156,3.6,30.299999237060547
4928,136.5,112.9,28.26999855041504
4929,145.90000915527344,102.9,30.25
4930,69.5,4.1000000000000005,17.209999084472656
4931,107.0,3.5,21.979999542236328
4932,107.0,3.5,21.979999542236328
4933,151.0,0.2,27.11999893188477
4934,151.0,0.2,27.11999893188477
4935,195.0,37.4,29.979999542236328
4936,190.0,46.900000000000006,30.25
4937,201.1000061035156,4.1000000000000005,29.689998626708984
4938,179.8000030517578,78.10000000000001,29.89999961853028
4939,131.40000915527344,75.0,25.65999984741211
4940,133.3000030517578,66.9,25.60999870300293
4941,159.40000915527344,99.4,27.68000030517578
4942,69.4000015258789,26.8,18.239999771118164
4943,180.90000915527344,64.0,29.559999465942383
4944,184.8000030517578,56.900000000000006,29.939998626708984
4945,190.6000061035156,46.400000000000006,30.32999992370605
4946,198.8000030517578,39.400000000000006,30.099998474121094
4947,226.8000030517578,25.0,32.86000061035156
4948,159.5,60.7,26.38999938964844
4949,72.0999984741211,5.9,17.78999900817871
4950,159.90000915527344,31.1,25.979999542236328
4951,191.1999969482422,5.0,30.38999938964844
4952,146.40000915527344,11.5,24.88999938964844
4953,177.5,106.4,30.94999885559082
4954,228.6000061035156,23.5,33.54999923706055
4955,173.90000915527344,91.6,29.5
4956,178.6999969482422,135.9,31.279998779296875
4957,129.8000030517578,76.4,26.44999885559082
4958,158.3000030517578,106.7,27.479999542236328
4959,225.6000061035156,24.3,33.32999801635742
4960,159.5,60.7,26.38999938964844
4961,181.6000061035156,46.7,28.729999542236328
4962,166.10000610351562,54.1,27.26999855041504
4963,174.0,14.1,27.69999885559082
4964,170.60000610351562,6.4,26.689998626708984
4965,175.60000610351562,112.0,31.299999237060547
4966,130.3000030517578,69.3,26.709999084472656
4967,78.4000015258789,1.7000000000000002,19.520000457763672
4968,176.0,10.6,28.26999855041504
4969,179.6999969482422,8.0,29.01000022888184
4970,137.60000610351562,65.7,26.549999237060547
4971,129.3000030517578,64.60000000000001,26.239999771118164
4972,153.90000915527344,153.70000000000002,26.90999984741211
4973,143.3000030517578,175.3,28.32999992370605
4974,147.8000030517578,150.6,26.309999465942383
4975,164.6999969482422,154.20000000000002,30.5
4976,,,
4977,146.1999969482422,157.0,26.11999893188477
4978,145.0,162.4,26.0
4979,144.8000030517578,156.8,26.099998474121094
4980,177.90000915527344,126.6,29.170000076293945
4981,159.6999969482422,143.9,27.6299991607666
4982,161.5,139.5,27.71999931335449
4983,201.0,11.9,27.989999771118164
4984,177.90000915527344,126.6,29.170000076293945
4985,210.1000061035156,65.10000000000001,33.30999755859375
4986,170.60000610351562,139.4,28.489999771118164
4987,127.20000457763672,211.4,26.75
4988,85.70000457763672,15.5,23.31999969482422
4989,73.0,0.0,19.14999961853028
4990,,,
4991,132.8000030517578,91.5,29.65999984741211
4992,158.8000030517578,152.6,27.670000076293945
4993,160.0,146.9,27.78999900817871
4994,162.60000610351562,145.9,28.229999542236328
4995,169.10000610351562,141.0,28.57999992370605
4996,174.60000610351562,83.30000000000001,28.14999961853028
4997,173.6999969482422,105.1,29.189998626708984
4998,104.8000030517578,8.8,21.779998779296875
4999,153.90000915527344,11.4,25.76999855041504
5000,244.1999969482422,0.3,36.02999877929688
5001,133.0,71.8,31.1299991607666
5002,175.0,120.1,29.03999900817871
5003,177.3000030517578,10.3,28.170000076293945
5004,172.1999969482422,10.9,28.099998474121094
5005,141.8000030517578,100.2,31.51999855041504
5006,142.6999969482422,110.6,30.459999084472656
5007,145.3000030517578,150.20000000000002,26.209999084472656
5008,149.40000915527344,163.10000000000002,26.82999992370605
5009,183.1000061035156,103.4,29.65999984741211
5010,180.10000610351562,116.4,29.459999084472656
5011,175.0,120.1,29.03999900817871
5012,175.0,120.1,29.03999900817871
5013,156.1999969482422,175.9,27.959999084472656
5014,155.0,147.8,28.88999938964844
5015,170.60000610351562,139.4,28.489999771118164
5016,153.40000915527344,158.60000000000002,27.86999893188477
5017,135.90001,87.4,29.22
5018,137.60000610351562,138.4,30.63999938964844
5019,137.60000610351562,111.7,31.349998474121094
5020,69.5,4.1000000000000005,17.209999084472656
5021,107.0,3.5,21.979999542236328
5022,151.0,0.2,27.11999893188477
5023,185.5,16.5,28.84000015258789
5024,188.6999969482422,84.0,29.53999900817871
5025,193.3000030517578,52.400000000000006,32.5
5026,146.1999969482422,63.5,30.25
5027,149.1999969482422,32.800000000000004,29.71999931335449
5028,134.90000915527344,189.4,27.64999961853028
5029,130.60000610351562,164.20000000000002,26.239999771118164
5030,146.1999969482422,162.10000000000002,29.279998779296875
5031,83.4000015258789,0.4,23.59000015258789
5032,83.4000015258789,0.4,23.59000015258789
5033,69.4000015258789,26.8,18.239999771118164
5034,69.4000015258789,26.8,18.239999771118164
5035,69.4000015258789,26.8,18.239999771118164
5036,72.0999984741211,5.9,17.78999900817871
5037,117.70000457763672,0.0,22.46999931335449
5038,117.70000457763672,0.0,22.46999931335449
5039,146.40000915527344,11.5,24.88999938964844
5040,178.40000915527344,46.900000000000006,28.209999084472656
5041,194.6000061035156,31.6,30.559999465942383
5042,144.6999969482422,165.60000000000002,28.06999969482422
5043,194.6000061035156,31.6,30.559999465942383
5044,191.6999969482422,48.3,31.90999984741211
5045,169.90000915527344,39.8,32.41999816894531
5046,169.90000915527344,39.8,32.41999816894531
5047,152.90000915527344,46.1,30.11999893188477
5048,152.90000915527344,46.1,30.11999893188477
5049,124.70000457763672,189.0,25.10999870300293
5050,158.8000030517578,152.6,27.670000076293945
5051,111.70000457763672,23.0,25.39999961853028
5052,160.0,146.9,27.78999900817871
5053,162.60000610351562,145.9,28.229999542236328
5054,179.60000610351562,124.9,29.349998474121094
5055,169.10000610351562,141.0,28.57999992370605
5056,78.4000015258789,1.7000000000000002,19.520000457763672
5057,111.20000457763672,0.0,21.40999984741211
5058,180.10000610351562,116.4,29.459999084472656
5059,149.0,0.4,25.90999984741211
