dis_detail_id,Latitude,Longitude,Sample Date,nir,green,swir16,swir22,red,blue,NDVI,NDWI,MNDWI,NDMI,Turbidity
5261,-26.970278,27.211111,28-01-2014,9706.0,10312.0,7887.0,7657.0,10570.0,9316.0,-0.0426119550207139,0.030272754520931013,0.1332490796197586,0.10339339510032342,1.1346071275225296
5262,-26.880278,26.965,28-01-2014,16228.0,10005.5,15788.5,12507.5,10014.0,8906.0,0.2367959759164689,-0.2371967141250682,-0.2241994262231518,0.013727296862555203,1.1244105097686827
5263,-26.98472222,26.63227778,28-01-2014,16541.5,9602.0,13180.5,10660.5,9520.0,8784.5,0.2694204094161876,-0.26543882800696056,-0.15707231427630788,0.11308121929883551,1.0837270191815005
5264,-27.398611,26.614722,28-01-2014,15734.0,9782.0,12977.0,10707.5,9967.5,9013.0,0.2243643367118642,-0.23326540210064184,-0.14038402390263133,0.09602591341297728,1.105902585154764
5265,-33.501667,21.624167,28-01-2014,14688.5,10674.5,10944.5,9331.5,10997.0,9028.0,0.1437192190146186,-0.15826203524819557,-0.012489014292982967,0.14606171731751982,1.2180992467877578
5266,-32.595833,19.009444,28-01-2014,15635.5,9990.5,14255.5,11345.0,10097.5,9055.5,0.2152100415808486,-0.22028408647467332,-0.17590530396766405,0.04616774279883562,1.115068190602384
5267,-25.20639,27.558,29-01-2014,16850.0,10718.0,14062.0,11840.5,10832.0,8781.0,0.2173975868795599,-0.22243180499129347,-0.1349475383373683,0.09019151138716328,1.2335724860494108
5268,-28.768056,20.720556,29-01-2014,11613.5,10256.0,11784.5,10749.5,10455.5,9300.5,0.0524717930128231,-0.0620727497199293,-0.06934960640638793,-0.00730831695016665,1.124186871673554
5269,-33.13083,18.86278,29-01-2014,14189.0,9416.0,11343.0,10195.0,9632.0,8797.0,0.1913017925359968,-0.20220292310950985,-0.09282720747627492,0.11146796177346033,1.094918722291678
5270,-33.7075,18.97444444,29-01-2014,13526.0,9634.5,11407.5,10197.5,9871.5,8914.0,0.1561919008441066,-0.168023142850974,-0.0842600513259192,0.08496600958549709,1.1074153017724804
5271,-32.94583,18.33667,29-01-2014,16512.5,9518.0,11239.5,9110.5,9350.0,8689.0,0.2769453842435949,-0.2687040202838967,-0.08293387932072706,0.1900043240126831,1.0760731959949237
5272,-30.13573889,30.67422222,30-01-2014,11528.0,10983.5,8214.5,7876.5,11803.0,9553.5,-0.0117868929750117,-0.02418763742975802,0.1442337743514942,0.16783588704571273,1.235463442717316
5273,-27.38972222,26.46388889,30-01-2014,10615.5,10777.5,8605.0,8138.5,11064.5,9651.0,-0.0207103321033209,0.007572570466975144,0.11208564426673488,0.10460185739184671,1.146461506579617
5274,-33.31388889,19.07472222,30-01-2014,13781.0,9491.5,13703.5,11414.5,9828.0,8715.0,0.1674361472319871,-0.1843162530884083,-0.18159086009915854,0.00281977114373555,1.127710843373481
5275,-29.380556,30.2775,31-01-2014,16828.0,9101.0,12439.5,9423.5,8604.0,8163.0,0.323372129600502,-0.2980060935631907,-0.1549871172906843,0.1499444776629362,1.0540242557883002
5276,-22.769722,30.886944,03-02-2014,18030.0,9216.0,12808.0,9942.0,8956.0,8069.0,0.3362484251093147,-0.32349702708654365,-0.16309480566654486,0.16933653284908176,1.1099268806543423
5277,-26.73806,27.59194,03-02-2014,9925.0,10908.5,8310.0,8042.0,11427.5,9815.5,-0.0703664676267412,0.047207622339021066,0.13520826287171145,0.0885659446120094,1.164230044317649
5278,-26.45,28.085833,03-02-2014,17514.0,9796.0,13467.5,10177.0,9589.0,8977.5,0.2924030550123592,-0.28260710362504476,-0.15782233971672296,0.13061020286299846,1.068114731272614
5279,-33.08883333,19.21878333,03-02-2014,13681.0,10113.5,13737.0,12057.0,10575.5,8849.5,0.1280275390101617,-0.14992960558112106,-0.1519255361522813,-0.002042453862426136,1.1950392677552268
5280,-28.747778,31.745833,04-02-2014,18462.0,9667.0,14970.0,11330.5,9366.5,8614.0,0.3268411879907277,-0.31266664296633256,-0.21524536266590813,0.10445082555635288,1.0873577896447515
5281,-27.398611,26.614722,04-02-2014,15734.0,9782.0,12977.0,10707.5,9967.5,9013.0,0.2243643367118642,-0.23326540210064184,-0.14038402390263133,0.09602591341297728,1.105902585154764
5282,-25.45963889,28.26430556,04-02-2014,17499.5,10292.5,14372.5,11313.0,10100.5,9378.0,0.2680797101449266,-0.2593192285549789,-0.16541658220149943,0.09811119477911616,1.077042013222424
5283,-27.495556,26.074722,04-02-2014,15375.0,10391.0,18086.0,14452.0,10867.0,9250.0,0.1717856870665339,-0.1934332065512684,-0.27021807072374104,-0.08101969456979743,1.1748108108107982
5284,-27.4,26.624722,04-02-2014,14983.5,10157.0,11758.5,9924.0,10402.5,9068.5,0.1804537934294486,-0.19198106640679308,-0.07307613333029102,0.12059681400044829,1.1471026079285311
5285,-28.760833,17.730278,05-02-2014,8130.0,9505.5,7709.0,7679.5,8804.0,8618.0,-0.0398015826148574,0.07799608743727098,0.10435969676725956,0.026579960856114485,1.0215827338129375
5286,-29.161667,23.696389,05-02-2014,8747.5,11364.5,7656.0,7633.0,11411.0,9585.5,-0.1321278864994909,0.13012132060461354,0.19497384401040882,0.06654067729447943,1.190443899640069
5287,-27.01011111,26.69808333,05-02-2014,11901.5,9984.0,9525.5,8484.0,9962.0,9104.0,0.0887094929906003,-0.08761508761508723,0.023501371126886782,0.11088813179633122,1.094244288224944
5288,-25.81048333,27.90955222,05-02-2014,16551.0,10000.5,13878.0,10907.0,9799.5,9040.5,0.2562190470769046,-0.2467092254674868,-0.16238457189521888,0.0878438331854478,1.0839555334328734
5289,-29.140556,31.391944,05-02-2014,,,,,,,,,,,
5290,-28.801278,31.955389,05-02-2014,15236.0,9855.0,12658.5,10276.0,9680.0,8964.5,0.2229892438593666,-0.2144593679008401,-0.124525284829102,0.09240172793919915,1.07981482514361
5291,-28.404444,30.013056,05-02-2014,,,,,,,,,,,
5292,-29.744167,29.905833,05-02-2014,15341.5,9895.5,13656.0,10848.5,9971.0,8833.0,0.212167901234567,-0.2157942703173903,-0.15967135851219602,0.058125700491421475,1.1288350503792468
5293,-26.970278,27.211111,05-02-2014,9706.0,10312.0,7887.0,7657.0,10570.0,9316.0,-0.0426119550207139,0.030272754520931013,0.1332490796197586,0.10339339510032342,1.1346071275225296
5294,-26.880278,26.965,05-02-2014,16228.0,10005.5,15788.5,12507.5,10014.0,8906.0,0.2367959759164689,-0.2371967141250682,-0.2241994262231518,0.013727296862555203,1.1244105097686827
5295,-26.98472222,26.63227778,05-02-2014,16541.5,9602.0,13180.5,10660.5,9520.0,8784.5,0.2694204094161876,-0.26543882800696056,-0.15707231427630788,0.11308121929883551,1.0837270191815005
5296,-28.116667,26.725278,05-02-2014,15290.5,10526.0,13038.0,11069.5,10617.0,9821.5,0.1803917784425352,-0.18455251486452393,-0.10660329315905574,0.07951356407857783,1.0809957745761738
5297,-27.044444,27.005,05-02-2014,8383.0,4766.0,7141.0,5496.0,4604.0,4180.5,0.2909832909832887,-0.2750779526960204,-0.19946250104980096,0.0800051533110018,1.101303671809566
5298,-29.033333,23.983333,05-02-2014,16898.5,10241.5,14064.0,11558.5,10365.5,9269.5,0.2396200117370883,-0.24528371407516492,-0.15726893090041286,0.09154622527250678,1.1182372296240235
5299,-28.69485,28.23487,05-02-2014,15560.5,9077.5,12116.0,9784.0,9044.5,8155.5,0.2648242227189585,-0.26313012419839166,-0.1433694293061545,0.12445576572182132,1.10900619214026
5300,-27.937778,31.209444,06-02-2014,16613.5,9009.0,12990.0,10057.0,8740.5,8232.5,0.3105229943993046,-0.29678993072494764,-0.18096277103504624,0.12240106744134943,1.0617066504706825
5301,-30.160091,27.40124,06-02-2014,15193.0,10010.0,11691.0,10125.0,10778.5,8778.5,0.1699747800473589,-0.2056501210173384,-0.0774618681166763,0.13026335366760852,1.2278293558124824
5302,-30.336111,27.359444,06-02-2014,14163.5,10302.0,7685.0,7503.0,11793.5,8991.0,0.0913048503293905,-0.15783450164517318,0.14549396786567997,0.2965192118452054,1.3117005894783529
5303,-30.830556,26.921389,07-02-2014,22400.0,14611.0,23279.0,19369.0,16050.0,11996.0,0.1651495448634586,-0.21045094701575148,-0.22876748482449133,-0.01924297817377784,1.3379459819939867
5304,-27.671111,27.236944,07-02-2014,15622.5,10689.0,13406.5,11339.5,10914.5,9680.0,0.1774126691035152,-0.18750356308078148,-0.11278039467950401,0.07633745564780021,1.1275309917355256
5305,-29.658056,25.973333,07-02-2014,12178.0,9951.0,11015.5,10246.0,9857.5,8645.5,0.105307344966077,-0.1006371729404849,-0.05077146877161162,0.050121801366762024,1.14018853738938
5306,-30.679722,26.7125,07-02-2014,11491.5,9069.5,7573.5,7485.0,9925.5,8197.5,0.0731194845216413,-0.1177958270512129,0.08988764044943767,0.20550747442958195,1.2107959743824188
5307,-29.641944,30.6875,08-02-2014,17870.0,8928.0,13070.0,9729.5,8514.5,8099.0,0.3545831833083805,-0.3336816180311951,-0.1882898445313202,0.15513897866838994,1.0513026299543025
5308,-26.648056,27.089444,10-02-2014,16983.0,9210.5,13599.0,10269.0,8865.5,8182.5,0.3140414337389005,-0.29673392253803316,-0.1923979043819453,0.11065332548557939,1.0834708218759417
5309,-26.98472222,26.63227778,10-02-2014,16541.5,9602.0,13180.5,10660.5,9520.0,8784.5,0.2694204094161876,-0.26543882800696056,-0.15707231427630788,0.11308121929883551,1.0837270191815005
5310,-31.396,29.2651,10-02-2014,,,,,,,,,,,
5311,-31.554722,29.245556,10-02-2014,19223.0,9235.0,13671.5,9759.0,8681.0,8314.0,0.3777952981651363,-0.3509733642560955,-0.19367865016479954,0.16876681512106834,1.044142410392097
5312,-27.01011111,26.69808333,11-02-2014,11901.5,9984.0,9525.5,8484.0,9962.0,9104.0,0.0887094929906003,-0.08761508761508723,0.023501371126886782,0.11088813179633122,1.094244288224944
5313,-25.127778,27.628889,11-02-2014,18623.5,11979.0,17744.5,15133.0,11689.5,9836.5,0.2287467423217754,-0.21712278408626676,-0.1939711003078366,0.02416959964804217,1.188380013216071
5314,-25.20639,27.558,11-02-2014,16850.0,10718.0,14062.0,11840.5,10832.0,8781.0,0.2173975868795599,-0.22243180499129347,-0.1349475383373683,0.09019151138716328,1.2335724860494108
5315,-24.69514,27.40906,11-02-2014,16509.0,10610.0,12840.0,10890.0,10378.0,8976.0,0.2280284152192501,-0.21752277001364279,-0.09509594882729171,0.1250127772666867,1.1561942959001654
5316,-26.970278,27.211111,11-02-2014,9706.0,10312.0,7887.0,7657.0,10570.0,9316.0,-0.0426119550207139,0.030272754520931013,0.1332490796197586,0.10339339510032342,1.1346071275225296
5317,-26.880278,26.965,11-02-2014,16228.0,10005.5,15788.5,12507.5,10014.0,8906.0,0.2367959759164689,-0.2371967141250682,-0.2241994262231518,0.013727296862555203,1.1244105097686827
5318,-27.802778,28.768333,11-02-2014,13336.0,10057.5,12318.5,10153.5,10339.0,9180.0,0.1265892291446668,-0.1401457669865555,-0.1010457633178401,0.03966165779882656,1.1262527233115345
5319,-26.98472222,26.63227778,11-02-2014,16541.5,9602.0,13180.5,10660.5,9520.0,8784.5,0.2694204094161876,-0.26543882800696056,-0.15707231427630788,0.11308121929883551,1.0837270191815005
5320,-27.935,26.126667,11-02-2014,14807.5,10211.0,13978.5,11542.5,10497.5,9389.5,0.1703220707370078,-0.18372404420728589,-0.15574939539882943,0.02879872160077806,1.1180041535757907
5321,-28.116667,26.725278,11-02-2014,15290.5,10526.0,13038.0,11069.5,10617.0,9821.5,0.1803917784425352,-0.18455251486452393,-0.10660329315905574,0.07951356407857783,1.0809957745761738
5322,-27.044444,27.005,11-02-2014,8383.0,4766.0,7141.0,5496.0,4604.0,4180.5,0.2909832909832887,-0.2750779526960204,-0.19946250104980096,0.0800051533110018,1.101303671809566
5323,-29.160278,26.573333,11-02-2014,15900.5,9856.5,13919.0,11518.5,9963.0,8695.5,0.2295706304251156,-0.23465465698644938,-0.17086917204685426,0.06644980633478072,1.1457650508883774
5324,-28.883333,27.89,11-02-2014,16066.5,9275.5,12143.5,9901.0,9092.0,8197.5,0.2772224099210991,-0.267974114118853,-0.13389980858116565,0.1390641616448063,1.109118633729782
5325,-30.568333,29.422778,11-02-2014,17950.5,9469.5,13505.5,10067.5,9173.0,8425.0,0.3236123656607726,-0.30929978118161816,-0.1756692056583235,0.14130849440488258,1.0887833827893043
5326,-30.570833,29.150556,11-02-2014,13120.5,10269.0,12388.0,10546.5,10646.5,9102.5,0.1040939117263428,-0.12191367921503188,-0.0935251798561147,0.02871591822333721,1.1696237297445629
5327,-31.104278,29.399722,11-02-2014,,,,,,,,,,,
5328,-28.338333,31.373611,11-02-2014,11791.0,11101.0,9384.0,8521.0,11755.5,9334.5,0.0015076550655086,-0.030141534160405253,0.08381742738589171,0.11367178276269133,1.2593604370882077
5329,-28.068333,31.55,11-02-2014,16980.5,9399.0,14253.5,11204.5,9267.0,8341.5,0.2938756072006847,-0.2874012016907057,-0.20524257478067773,0.08730870205545212,1.110951267757584
5330,-29.161667,23.696389,12-02-2014,8567.0,10363.0,7840.0,7751.0,10173.0,9089.0,-0.0856990394877263,0.0948758584257787,0.13860352689117103,0.044310355336136746,1.1192650456595763
5331,-24.39619444,27.08983333,12-02-2014,13014.0,10295.0,11109.5,9692.5,10150.5,8776.5,0.1236158777439611,-0.11665022094469898,-0.038052745917914285,0.07894791385992879,1.1565544351392791
5332,-23.658056,31.05,12-02-2014,16151.5,9057.5,12620.0,10044.5,8737.0,7615.5,0.2979086726801523,-0.28140743385298794,-0.16434090646984126,0.1227429921971391,1.147265445473033
5333,-23.281,30.54305556,12-02-2014,11586.5,9688.5,10971.5,9533.0,9778.0,8498.0,0.0846497694774037,-0.08921269095182098,-0.06210067763794743,0.02726305523539309,1.150623676159083
5334,-24.058889,31.237222,12-02-2014,,,,,,,,,,,
5335,-28.75,30.442778,12-02-2014,15685.0,11145.0,14545.0,12513.0,11448.0,9842.5,0.1561567095418857,-0.1692135669027202,-0.13234721681588116,0.03771088322858076,1.1631191262382408
5336,-29.161667,30.629722,12-02-2014,16203.5,9407.5,13622.5,10303.5,9174.5,8481.5,0.2769721806288901,-0.2653547303892848,-0.18302214502822328,0.08653523771206302,1.0817072451806746
5337,-26.45,28.085833,12-02-2014,17514.0,9796.0,13467.5,10177.0,9589.0,8977.5,0.2924030550123592,-0.28260710362504476,-0.15782233971672296,0.13061020286299846,1.068114731272614
5338,-27.044444,27.005,12-02-2014,8383.0,4766.0,7141.0,5496.0,4604.0,4180.5,0.2909832909832887,-0.2750779526960204,-0.19946250104980096,0.0800051533110018,1.101303671809566
5339,-29.615556,27.065278,12-02-2014,17372.0,9604.5,9966.0,8570.0,9978.5,8254.0,0.2703241257015401,-0.2879357959705659,-0.018471679313251995,0.27090496744458165,1.2089290041192002
5340,-31.031389,28.883333,12-02-2014,13241.5,10914.5,9873.5,8814.0,12211.5,9432.0,0.0404667426236591,-0.09633217420102627,0.05007696748123894,0.14570625135193535,1.2946882951653806
5341,-30.86013889,29.07125,12-02-2014,12400.0,10656.5,9603.0,8905.0,11521.0,9366.5,0.0367459554366454,-0.0756185891180358,0.052000296157358024,0.12711902922328716,1.230021886510423
5342,-30.570833,29.150556,12-02-2014,13120.5,10269.0,12388.0,10546.5,10646.5,9102.5,0.1040939117263428,-0.12191367921503188,-0.0935251798561147,0.02871591822333721,1.1696237297445629
5343,-30.77586667,29.03221667,12-02-2014,16642.5,10047.0,15246.0,11813.0,10074.5,8914.0,0.245835984579106,-0.24711965379643588,-0.20555094294864112,0.04379321699045097,1.1301884675790763
5344,-32.94583,18.33667,12-02-2014,16242.5,9394.5,11506.5,9144.0,9323.0,8598.0,0.2706577223210957,-0.26711393688809043,-0.1010477967561356,0.17067281703845122,1.0843219353337858
5345,-28.44555556,32.325,09-04-2014,20035.0,9849.0,14243.0,11347.5,9746.5,8584.5,0.3454661450900715,-0.3408512916610884,-0.1823841939232933,0.16897135188750753,1.1353602422971505
5346,-27.4275,28.525833,13-02-2014,17033.0,8671.0,12138.0,9746.0,8299.0,7906.0,0.3447813042791712,-0.32531901649548584,-0.16661060118218,0.16780364060196715,1.0497090817100805
5347,-34.031944,22.053333,13-02-2014,17009.0,11950.0,14887.0,13176.0,11683.0,9572.0,0.1856266555137314,-0.174695258814185,-0.10943846182509183,0.0665287183345872,1.220539072294179
5348,-34.329722,18.990278,13-02-2014,14074.5,9509.5,13892.5,11907.5,9923.0,8650.0,0.172997187207,-0.1935634328358201,-0.18729168447141192,0.006507669753638193,1.1471676300577902
5349,-33.13083,18.86278,13-02-2014,14428.0,11081.0,14300.0,12673.0,12317.0,9655.0,0.0789306412413532,-0.13120859304559124,-0.12682715417044196,0.004455583402951809,1.2757120662868848
5350,-33.897778,20.012778,13-02-2014,18863.0,13448.0,16858.0,14114.0,13940.0,12912.0,0.150077736792366,-0.16758998483488544,-0.11251897314063185,0.05612944766383904,1.0796158612143658
5351,-24.679167,30.8025,14-02-2014,,,,,,,,,,,
5352,-27.935,26.126667,14-02-2014,14807.5,10211.0,13978.5,11542.5,10497.5,9389.5,0.1703220707370078,-0.18372404420728589,-0.15574939539882943,0.02879872160077806,1.1180041535757907
5353,-34.039722,22.133333,14-02-2014,18809.5,9581.0,13901.0,10528.5,9197.5,8442.0,0.3431999143071363,-0.32505591659181654,-0.18397070096243853,0.15005884960486648,1.0894930111347894
5354,-34.02861,22.22222,14-02-2014,16085.5,8816.0,11784.5,9513.5,8615.5,8202.0,0.3024169061981284,-0.2919302050077293,-0.14409844421251844,0.15432364549694957,1.0504145330407089
5355,-25.99136,27.84208,17-02-2014,16200.0,9752.0,14002.0,10862.0,9599.0,8990.0,0.2558626303345081,-0.248458692971639,-0.1789172349920006,0.07277663730878726,1.067741935483859
5356,-28.735556,29.820556,17-02-2014,16937.0,9321.0,11657.0,9079.5,9065.5,8408.5,0.3027208922219006,-0.29004493868535197,-0.11135475259795925,0.1846541232426377,1.078135220312766
5357,-26.648056,27.089444,17-02-2014,16983.0,9210.5,13599.0,10269.0,8865.5,8182.5,0.3140414337389005,-0.29673392253803316,-0.1923979043819453,0.11065332548557939,1.0834708218759417
5358,-27.935,26.126667,17-02-2014,14807.5,10211.0,13978.5,11542.5,10497.5,9389.5,0.1703220707370078,-0.18372404420728589,-0.15574939539882943,0.02879872160077806,1.1180041535757907
5359,-28.1175,26.719444,17-02-2014,13573.5,10596.0,11728.0,10194.0,10524.0,9885.0,0.1265483971366319,-0.12319245329857828,-0.05070775846622447,0.07294033950556263,1.0646433990895188
5360,-28.116667,26.725278,17-02-2014,15290.5,10526.0,13038.0,11069.5,10617.0,9821.5,0.1803917784425352,-0.18455251486452393,-0.10660329315905574,0.07951356407857783,1.0809957745761738
5361,-29.042222,24.6,17-02-2014,9773.0,9392.5,8539.5,7915.5,8754.5,8035.5,0.054972338415868,-0.01985338237979693,0.04756859246040572,0.06735836177474366,1.0894779416339857
5362,-29.033333,23.983333,17-02-2014,17177.0,9962.0,14013.5,11295.5,10192.5,8443.0,0.2551928241290478,-0.26585356866501986,-0.16898500552647425,0.10142511341594364,1.2072130759208668
5363,-33.818056,19.694722,17-02-2014,,,,,,,,,,,
5364,-33.08883333,19.21878333,17-02-2014,13993.0,10351.0,14404.0,12652.0,10831.0,9317.5,0.1273767321946498,-0.14960565231679204,-0.16372450010098905,-0.014473359861957198,1.162436275825048
5365,-27.01011111,26.69808333,18-02-2014,11901.5,9984.0,9525.5,8484.0,9962.0,9104.0,0.0887094929906003,-0.08761508761508723,0.023501371126886782,0.11088813179633122,1.094244288224944
5366,-27.602222,29.942778,18-02-2014,,,,,,,,,,,
5367,-26.970278,27.211111,18-02-2014,9706.0,10312.0,7887.0,7657.0,10570.0,9316.0,-0.0426119550207139,0.030272754520931013,0.1332490796197586,0.10339339510032342,1.1346071275225296
5368,-26.880278,26.965,18-02-2014,16228.0,10005.5,15788.5,12507.5,10014.0,8906.0,0.2367959759164689,-0.2371967141250682,-0.2241994262231518,0.013727296862555203,1.1244105097686827
5369,-26.98472222,26.63227778,18-02-2014,16541.5,9602.0,13180.5,10660.5,9520.0,8784.5,0.2694204094161876,-0.26543882800696056,-0.15707231427630788,0.11308121929883551,1.0837270191815005
5370,-29.160278,26.573333,18-02-2014,15900.5,9856.5,13919.0,11518.5,9963.0,8695.5,0.2295706304251156,-0.23465465698644938,-0.17086917204685426,0.06644980633478072,1.1457650508883774
5371,-29.028629,24.638389,18-02-2014,14846.0,9876.5,12940.0,11158.5,10062.5,8606.0,0.1920428769295614,-0.2010112245929813,-0.13426686827515116,0.06859569567408023,1.1692423890308952
5372,-34.075556,20.145556,18-02-2014,15777.0,9728.0,15470.5,11997.5,10403.0,9050.5,0.2052711993888456,-0.2371691825132318,-0.22789054904061662,0.00980878470277619,1.1494392574995729
5373,-32.595833,19.009444,18-02-2014,16013.0,9996.0,14534.5,11906.5,10301.0,8932.0,0.2170707608117343,-0.23134299665500316,-0.18501457369397206,0.048400032735902945,1.153269144648442
5374,-25.45963889,28.26430556,18-02-2014,17499.5,10292.5,14372.5,11313.0,10100.5,9378.0,0.2680797101449266,-0.2593192285549789,-0.16541658220149943,0.09811119477911616,1.077042013222424
5375,-27.495556,26.074722,18-02-2014,15375.0,10391.0,18086.0,14452.0,10867.0,9250.0,0.1717856870665339,-0.1934332065512684,-0.27021807072374104,-0.08101969456979743,1.1748108108107982
5376,-29.161667,23.696389,19-02-2014,7730.5,10230.0,7548.0,7559.5,9640.0,8678.5,-0.1099277510722195,0.13916650427326557,0.15086061424232114,0.011944889877932964,1.1107910353171504
5377,-25.81048333,27.90955222,19-02-2014,16551.0,10000.5,13878.0,10907.0,9799.5,9040.5,0.2562190470769046,-0.2467092254674868,-0.16238457189521888,0.0878438331854478,1.0839555334328734
5378,-26.905,32.324722,19-02-2014,21427.0,8888.5,12443.0,9208.5,8070.5,7950.0,0.4528010848376966,-0.41360030347511867,-0.166631507395166,0.26524948331857023,1.0151572327043898
5379,-29.744167,29.905833,19-02-2014,15341.5,9895.5,13656.0,10848.5,9971.0,8833.0,0.212167901234567,-0.2157942703173903,-0.15967135851219602,0.058125700491421475,1.1288350503792468
5380,-27.169444,29.233889,19-02-2014,16850.5,9847.5,15664.5,11976.5,9775.5,8721.0,0.2657177195222704,-0.26230429245636283,-0.2280103480714949,0.0364754728586805,1.1209150326797257
5381,-27.00222,28.76528,19-02-2014,,,,,,,,,,,
5382,-26.73806,27.59194,19-02-2014,10873.0,11038.0,8351.0,7968.5,11578.5,9850.0,-0.031423290203327,0.0075304641504266925,0.13858373304450908,0.13119017894298726,1.175482233502526
5383,-26.45,28.085833,19-02-2014,17514.0,9796.0,13467.5,10177.0,9589.0,8977.5,0.2924030550123592,-0.28260710362504476,-0.15782233971672296,0.13061020286299846,1.068114731272614
5384,-29.033333,23.983333,19-02-2014,17177.0,9962.0,14013.5,11295.5,10192.5,8443.0,0.2551928241290478,-0.26585356866501986,-0.16898500552647425,0.10142511341594364,1.2072130759208668
5385,-28.69485,28.23487,19-02-2014,15560.5,9077.5,12116.0,9784.0,9044.5,8155.5,0.2648242227189585,-0.26313012419839166,-0.1433694293061545,0.12445576572182132,1.10900619214026
5386,-28.883333,27.89,19-02-2014,16066.5,9275.5,12143.5,9901.0,9092.0,8197.5,0.2772224099210991,-0.267974114118853,-0.13389980858116565,0.1390641616448063,1.109118633729782
5387,-33.7075,18.97444444,19-02-2014,13665.5,9412.5,11423.0,9955.0,9480.5,8644.5,0.1808087790546955,-0.18428806655689323,-0.09649396462767827,0.08938358211929734,1.0967088900456812
5388,-25.57877778,29.12747222,19-02-2014,15375.0,10303.5,14475.0,11929.0,10533.5,9492.5,0.1868691742092356,-0.1974998539634317,-0.16835159513287662,0.030150753768844123,1.1096655254147894
5389,-30.830556,26.921389,20-02-2014,10464.0,8090.0,8427.0,7863.0,8148.0,7577.0,0.1244358478401025,-0.12795084617872088,-0.02040322092389647,0.10782912498014871,1.0753596410188586
5390,-28.1175,26.719444,20-02-2014,13573.5,10596.0,11728.0,10194.0,10524.0,9885.0,0.1265483971366319,-0.12319245329857828,-0.05070775846622447,0.07294033950556263,1.0646433990895188
5391,-29.658056,25.973333,20-02-2014,12178.0,9951.0,11015.5,10246.0,9857.5,8645.5,0.105307344966077,-0.1006371729404849,-0.05077146877161162,0.050121801366762024,1.14018853738938
5392,-30.679722,26.7125,20-02-2014,11491.5,9069.5,7573.5,7485.0,9925.5,8197.5,0.0731194845216413,-0.1177958270512129,0.08988764044943767,0.20550747442958195,1.2107959743824188
5393,-30.160091,27.40124,20-02-2014,15193.0,10010.0,11691.0,10125.0,10778.5,8778.5,0.1699747800473589,-0.2056501210173384,-0.0774618681166763,0.13026335366760852,1.2278293558124824
5394,-30.336111,27.359444,20-02-2014,14163.5,10302.0,7685.0,7503.0,11793.5,8991.0,0.0913048503293905,-0.15783450164517318,0.14549396786567997,0.2965192118452054,1.3117005894783529
5395,-33.31388889,19.07472222,20-02-2014,,,,,,,,,,,
5396,-24.925278,29.324444,21-02-2014,16182.0,10129.5,16253.0,12773.5,10275.5,9139.5,0.2232448266087112,-0.2300324952967325,-0.2321046148014774,-0.002188993371358094,1.1242956398052286
5397,-30.534167,24.961944,21-02-2014,,,,,,,,,,,
5398,-29.7775,29.470833,24-02-2014,13082.5,9402.0,10939.0,9422.5,9003.0,8651.5,0.1847139525933296,-0.16369054237363445,-0.07556167346738078,0.08923256249609689,1.0406287926948965
5399,-29.744167,29.905833,24-02-2014,,,,,,,,,,,
5400,-26.45,28.085833,24-02-2014,17514.0,9796.0,13467.5,10177.0,9589.0,8977.5,0.2924030550123592,-0.28260710362504476,-0.15782233971672296,0.13061020286299846,1.068114731272614
5401,-27.935,26.126667,24-02-2014,14807.5,10211.0,13978.5,11542.5,10497.5,9389.5,0.1703220707370078,-0.18372404420728589,-0.15574939539882943,0.02879872160077806,1.1180041535757907
5402,-28.1175,26.719444,24-02-2014,13573.5,10596.0,11728.0,10194.0,10524.0,9885.0,0.1265483971366319,-0.12319245329857828,-0.05070775846622447,0.07294033950556263,1.0646433990895188
5403,-28.116667,26.725278,24-02-2014,15290.5,10526.0,13038.0,11069.5,10617.0,9821.5,0.1803917784425352,-0.18455251486452393,-0.10660329315905574,0.07951356407857783,1.0809957745761738
5404,-29.160278,26.573333,24-02-2014,14667.5,9752.0,13341.0,11112.0,9729.0,8706.5,0.2024265775828491,-0.20129404778967547,-0.1554150608409468,0.04736062266811844,1.1174409923620154
5405,-27.01011111,26.69808333,25-02-2014,11901.5,9984.0,9525.5,8484.0,9962.0,9104.0,0.0887094929906003,-0.08761508761508723,0.023501371126886782,0.11088813179633122,1.094244288224944
5406,-25.127778,27.628889,25-02-2014,15677.0,9457.5,15514.0,12532.5,9628.0,8417.0,0.2390436672594339,-0.24744872585489966,-0.24253649160042354,0.005225866435830832,1.143875490079587
5407,-24.39619444,27.08983333,25-02-2014,11281.5,9766.0,8429.5,7825.0,10314.0,8764.5,0.0448010002083765,-0.07200380092647549,0.07345222719903233,0.14469078179696543,1.1767927434536918
5408,-24.69514,27.40906,25-02-2014,14128.0,10089.0,10590.0,9219.0,10101.0,9052.0,0.1662057864542483,-0.16678366436800526,-0.02422747715073251,0.14313455781212014,1.1158859920459443
5409,-27.5275,30.858056,25-02-2014,17257.0,9689.0,14368.5,11189.0,9872.5,8731.0,0.2721944746493659,-0.28085801232093716,-0.19451314558869295,0.09133452435534588,1.1307410376818103
5410,-30.733889,29.828333,25-02-2014,18805.5,11890.0,16803.5,13066.0,11742.5,10782.0,0.231209899175068,-0.2252936098125125,-0.17124087336853236,0.05622174169451527,1.0890836579484224
